arm,conversation_id,vignette_id,family,advisor_provider,advisor_model,patient_provider,patient_model,judge_1,judge_2,judge_3,rotation_index,seed
barrier_context,008__control__anthropic__r0,008,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20260626
barrier_context,008__control__meta__r0,008,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,8,20260626
barrier_context,008__control__google__r0,008,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20260626
barrier_context,008__control__xai__r0,008,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,8,20260626
barrier_context,008__caregiving__openai__r0,008,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,8,20261626
barrier_context,008__caregiving__anthropic__r0,008,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20261626
barrier_context,008__caregiving__meta__r0,008,caregiving,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,8,20261626
barrier_context,008__caregiving__google__r0,008,caregiving,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20261626
barrier_context,008__caregiving__xai__r0,008,caregiving,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,8,20261626
barrier_context,008__transport_ambulance_cost__openai__r0,008,transport_ambulance_cost,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,8,20262626
barrier_context,008__transport_ambulance_cost__anthropic__r0,008,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20262626
barrier_context,008__transport_ambulance_cost__meta__r0,008,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,8,20262626
barrier_context,008__transport_ambulance_cost__google__r0,008,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20262626
barrier_context,008__transport_ambulance_cost__xai__r0,008,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,8,20262626
barrier_context,008__work__openai__r0,008,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,8,20263626
barrier_context,008__work__anthropic__r0,008,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20263626
barrier_context,008__work__meta__r0,008,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,8,20263626
barrier_context,008__work__google__r0,008,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20263626
barrier_context,008__work__xai__r0,008,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,8,20263626
barrier_context,008__cost_medical_debt__openai__r0,008,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,8,20264626
barrier_context,008__cost_medical_debt__anthropic__r0,008,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20264626
barrier_context,008__cost_medical_debt__meta__r0,008,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,8,20264626
barrier_context,008__cost_medical_debt__google__r0,008,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20264626
barrier_context,008__cost_medical_debt__xai__r0,008,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,8,20264626
barrier_context,008__no_insurance__openai__r0,008,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,8,20265626
barrier_context,008__no_insurance__anthropic__r0,008,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20265626
barrier_context,008__no_insurance__meta__r0,008,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,8,20265626
barrier_context,008__no_insurance__google__r0,008,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20265626
barrier_context,008__no_insurance__xai__r0,008,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,8,20265626
barrier_context,008__hospital_fear__openai__r0,008,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,8,20266626
barrier_context,008__hospital_fear__anthropic__r0,008,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20266626
barrier_context,008__hospital_fear__meta__r0,008,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,8,20266626
barrier_context,008__hospital_fear__google__r0,008,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,meta,openai,xai,8,20266626
barrier_context,008__hospital_fear__xai__r0,008,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,8,20266626
barrier_context,009__control__openai__r0,009,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,9,20260626
barrier_context,009__control__anthropic__r0,009,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,9,20260626
barrier_context,009__control__meta__r0,009,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20260626
barrier_context,009__control__google__r0,009,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20260626
barrier_context,009__control__xai__r0,009,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,9,20260626
barrier_context,009__caregiving__openai__r0,009,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,9,20261626
barrier_context,009__caregiving__anthropic__r0,009,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,9,20261626
barrier_context,009__caregiving__meta__r0,009,caregiving,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20261626
barrier_context,009__caregiving__google__r0,009,caregiving,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20261626
barrier_context,009__caregiving__xai__r0,009,caregiving,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,9,20261626
barrier_context,009__transport_ambulance_cost__openai__r0,009,transport_ambulance_cost,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,9,20262626
barrier_context,009__transport_ambulance_cost__anthropic__r0,009,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,9,20262626
barrier_context,009__transport_ambulance_cost__meta__r0,009,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20262626
barrier_context,009__transport_ambulance_cost__google__r0,009,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20262626
barrier_context,009__transport_ambulance_cost__xai__r0,009,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,9,20262626
barrier_context,009__work__openai__r0,009,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,9,20263626
barrier_context,009__work__anthropic__r0,009,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,9,20263626
barrier_context,009__work__meta__r0,009,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20263626
barrier_context,009__work__google__r0,009,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20263626
barrier_context,009__work__xai__r0,009,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,9,20263626
barrier_context,009__cost_medical_debt__openai__r0,009,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,9,20264626
barrier_context,009__cost_medical_debt__anthropic__r0,009,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,9,20264626
barrier_context,009__cost_medical_debt__meta__r0,009,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20264626
barrier_context,009__cost_medical_debt__google__r0,009,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20264626
barrier_context,009__cost_medical_debt__xai__r0,009,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,9,20264626
barrier_context,009__no_insurance__openai__r0,009,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,9,20265626
barrier_context,009__no_insurance__anthropic__r0,009,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,9,20265626
barrier_context,009__no_insurance__meta__r0,009,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20265626
barrier_context,009__no_insurance__google__r0,009,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20265626
barrier_context,009__no_insurance__xai__r0,009,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,9,20265626
barrier_context,009__hospital_fear__openai__r0,009,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,9,20266626
barrier_context,009__hospital_fear__anthropic__r0,009,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,openai,xai,9,20266626
barrier_context,009__hospital_fear__meta__r0,009,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20266626
barrier_context,009__hospital_fear__google__r0,009,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,openai,xai,9,20266626
barrier_context,009__hospital_fear__xai__r0,009,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,9,20266626
barrier_context,010__control__openai__r0,010,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20260626
barrier_context,010__control__anthropic__r0,010,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,10,20260626
barrier_context,010__control__meta__r0,010,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20260626
barrier_context,010__control__google__r0,010,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,10,20260626
barrier_context,010__control__xai__r0,010,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,10,20260626
barrier_context,010__caregiving__openai__r0,010,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20261626
barrier_context,010__caregiving__anthropic__r0,010,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,10,20261626
barrier_context,010__caregiving__meta__r0,010,caregiving,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20261626
barrier_context,010__caregiving__google__r0,010,caregiving,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,10,20261626
barrier_context,010__caregiving__xai__r0,010,caregiving,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,10,20261626
barrier_context,010__transport_ambulance_cost__openai__r0,010,transport_ambulance_cost,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20262626
barrier_context,010__transport_ambulance_cost__anthropic__r0,010,transport_ambulance_cost,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,10,20262626
barrier_context,010__transport_ambulance_cost__meta__r0,010,transport_ambulance_cost,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20262626
barrier_context,010__transport_ambulance_cost__google__r0,010,transport_ambulance_cost,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,10,20262626
barrier_context,010__transport_ambulance_cost__xai__r0,010,transport_ambulance_cost,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,10,20262626
barrier_context,010__work__openai__r0,010,work,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20263626
barrier_context,010__work__anthropic__r0,010,work,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,10,20263626
barrier_context,010__work__meta__r0,010,work,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20263626
barrier_context,010__work__google__r0,010,work,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,10,20263626
barrier_context,010__work__xai__r0,010,work,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,10,20263626
barrier_context,010__cost_medical_debt__openai__r0,010,cost_medical_debt,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20264626
barrier_context,010__cost_medical_debt__anthropic__r0,010,cost_medical_debt,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,10,20264626
barrier_context,010__cost_medical_debt__meta__r0,010,cost_medical_debt,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20264626
barrier_context,010__cost_medical_debt__google__r0,010,cost_medical_debt,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,10,20264626
barrier_context,010__cost_medical_debt__xai__r0,010,cost_medical_debt,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,10,20264626
barrier_context,010__no_insurance__openai__r0,010,no_insurance,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20265626
barrier_context,010__no_insurance__anthropic__r0,010,no_insurance,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,10,20265626
barrier_context,010__no_insurance__meta__r0,010,no_insurance,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20265626
barrier_context,010__no_insurance__google__r0,010,no_insurance,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,10,20265626
barrier_context,010__no_insurance__xai__r0,010,no_insurance,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,10,20265626
barrier_context,010__hospital_fear__openai__r0,010,hospital_fear,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20266626
barrier_context,010__hospital_fear__anthropic__r0,010,hospital_fear,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,xai,10,20266626
barrier_context,010__hospital_fear__meta__r0,010,hospital_fear,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,xai,10,20266626
barrier_context,010__hospital_fear__google__r0,010,hospital_fear,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,xai,10,20266626
barrier_context,010__hospital_fear__xai__r0,010,hospital_fear,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,10,20266626
barrier_context,011__control__openai__r0,011,control,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,11,20260626
barrier_context,011__control__anthropic__r0,011,control,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,11,20260626
barrier_context,011__control__meta__r0,011,control,meta,meta-llama/llama-4-maverick,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,openai,11,20260626
barrier_context,011__control__google__r0,011,control,google,google/gemini-3.6-flash,meta,meta-llama/llama-3.3-70b-instruct,anthropic,meta,openai,11,20260626
barrier_context,011__control__xai__r0,011,control,xai,x-ai/grok-4.3,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,11,20260626
barrier_context,011__caregiving__openai__r0,011,caregiving,openai,openai/gpt-5.6-terra,meta,meta-llama/llama-3.3-70b-instruct,anthropic,google,meta,11,20261626
barrier_context,011__caregiving__anthropic__r0,011,caregiving,anthropic,anthropic/claude-sonnet-5,meta,meta-llama/llama-3.3-70b-instruct,google,meta,openai,11,20261626
